attendance,away_team,away_team_errors,away_team_hits,away_team_runs,date,game_duration,game_type,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue,week_day,year,fiedl_type
41210.0,St. Louis Cardinals,1,5,2,September 15, 233,Night Game,San Francisco Giants,0,12,6, 7:16pm, AT&T Park,Thursday,2016,on grass
15247.0,Pittsburgh Pirates,0,13,15,September 15, 254,Night Game,Philadelphia Phillies,1,5,2, 7:07pm, Citizens Bank Park,Thursday,2016,on grass
32176.0,Oakland Athletics,1,16,14,September 15, 319,Night Game,Kansas City Royals,1,9,5, 6:15pm, Kauffman Stadium,Thursday,2016,on grass
26932.0,Minnesota Twins,0,11,5,September 15, 304,Day Game,Detroit Tigers,1,9,1, 1:10pm, Comerica Park,Thursday,2016,on grass
41362.0,Milwaukee Brewers,0,7,5,September 15, 310,Night Game,Chicago Cubs,2,10,4, 7:05pm, Wrigley Field,Thursday,2016,on grass
14190.0,Cleveland Indians,0,4,1,September 15, 312,Day Game,Chicago White Sox,1,9,2, 1:10pm, U.S. Cellular Field,Thursday,2016,on grass
37767.0,New York Yankees,0,14,5,September 15, 352,Night Game,Boston Red Sox,0,9,7, 7:10pm, Fenway Park,Thursday,2016,on grass
19233.0,Tampa Bay Rays,1,12,7,September 15, 327,Night Game,Baltimore Orioles,0,9,6, 7:08pm, Oriole Park at Camden Yards,Thursday,2016,on grass
27126.0,Los Angeles Dodgers,0,9,3,September 15, 239,Night Game,Arizona Diamondbacks,0,6,7, 6:40pm, Chase Field,Thursday,2016,on grass
37559.0,Toronto Blue Jays,1,10,7,September 15, 315,Night Game,Los Angeles Angels of Anaheim,1,6,2, 7:10pm, Angel Stadium of Anaheim,Thursday,2016,on grass
29669.0,New York Mets,0,3,0,September 14, 230,Day Game,Washington Nationals,0,6,1, 4:06pm, Nationals Park,Wednesday,2016,on grass
41001.0,Tampa Bay Rays,1,13,8,September 14, 258,Day Game,Toronto Blue Jays,0,2,1, 12:38pm, Rogers Centre,Wednesday,2016,on turf
44701.0,Chicago Cubs,0,12,7,September 14, 237,Day Game,St. Louis Cardinals,0,3,0, 12:46pm, Busch Stadium III,Wednesday,2016,on grass
41183.0,San Diego Padres,0,8,3,September 14, 251,Day Game,San Francisco Giants,0,4,1, 12:45pm, AT&T Park,Wednesday,2016,on grass
16112.0,Pittsburgh Pirates,2,9,2,September 14, 257,Night Game,Philadelphia Phillies,0,15,6, 7:07pm, Citizens Bank Park,Wednesday,2016,on grass
30254.0,Los Angeles Dodgers,1,4,2,September 14, 257,Day Game,New York Yankees,3,3,0, 4:09pm, Yankee Stadium III,Wednesday,2016,on grass
30006.0,Oakland Athletics,0,13,8,September 14, 256,Night Game,Kansas City Royals,1,4,0, 6:15pm, Kauffman Stadium,Wednesday,2016,on grass
25041.0,Texas Rangers,0,8,4,September 14, 308,Night Game,Houston Astros,1,12,8, 7:10pm, Minute Maid Park,Wednesday,2016,on grass
27953.0,Minnesota Twins,0,6,6,September 14, 254,Night Game,Detroit Tigers,0,13,9, 7:10pm, Comerica Park,Wednesday,2016,on grass
14368.0,Milwaukee Brewers,1,6,7,September 14, 301,Night Game,Cincinnati Reds,1,6,0, 7:10pm, Great American Ball Park,Wednesday,2016,on grass
15808.0,Cleveland Indians,1,10,6,September 14, 248,Night Game,Chicago White Sox,0,6,1, 7:11pm, U.S. Cellular Field,Wednesday,2016,on grass
37973.0,Baltimore Orioles,1,5,1,September 14, 235,Night Game,Boston Red Sox,0,4,0, 7:10pm, Fenway Park,Wednesday,2016,on grass
21498.0,Miami Marlins,0,8,7,September 14, 304,Night Game,Atlanta Braves,1,9,5, 7:11pm, Turner Field,Wednesday,2016,on grass
19801.0,Colorado Rockies,2,13,6,September 14, 349,Night Game,Arizona Diamondbacks,0,17,11, 6:40pm, Chase Field,Wednesday,2016,on grass
33501.0,Seattle Mariners,0,6,2,September 14, 301,Night Game,Los Angeles Angels of Anaheim,0,5,1, 7:07pm, Angel Stadium of Anaheim,Wednesday,2016,on grass
25796.0,New York Mets,1,12,4,September 13, 322,Night Game,Washington Nationals,0,8,3, 7:06pm, Nationals Park,Tuesday,2016,on grass
38338.0,Tampa Bay Rays,0,7,6,September 13, 310,Night Game,Toronto Blue Jays,0,9,2, 7:08pm, Rogers Centre,Tuesday,2016,on turf
44060.0,Chicago Cubs,0,4,2,September 13, 251,Night Game,St. Louis Cardinals,0,7,4, 7:16pm, Busch Stadium III,Tuesday,2016,on grass
41231.0,San Diego Padres,0,12,6,September 13, 327,Night Game,San Francisco Giants,0,12,4, 7:17pm, AT&T Park,Tuesday,2016,on grass
16190.0,Pittsburgh Pirates,1,7,5,September 13, 312,Night Game,Philadelphia Phillies,0,6,3, 7:07pm, Citizens Bank Park,Tuesday,2016,on grass
32615.0,Los Angeles Dodgers,0,5,0,September 13, 302,Night Game,New York Yankees,0,8,3, 7:09pm, Yankee Stadium III,Tuesday,2016,on grass
29523.0,Oakland Athletics,1,6,5,September 13, 256,Night Game,Kansas City Royals,2,10,4, 6:15pm, Kauffman Stadium,Tuesday,2016,on grass
22133.0,Texas Rangers,0,6,3,September 13, 223,Night Game,Houston Astros,1,4,2, 7:10pm, Minute Maid Park,Tuesday,2016,on grass
26393.0,Minnesota Twins,0,13,8,September 13, 248,Night Game,Detroit Tigers,0,6,1, 7:10pm, Comerica Park,Tuesday,2016,on grass
12926.0,Milwaukee Brewers,2,4,4,September 13, 235,Night Game,Cincinnati Reds,0,10,6, 7:10pm, Great American Ball Park,Tuesday,2016,on grass
15588.0,Cleveland Indians,0,6,1,September 13, 237,Night Game,Chicago White Sox,1,9,8, 7:10pm, U.S. Cellular Field,Tuesday,2016,on grass
38041.0,Baltimore Orioles,1,9,6,September 13, 329,Night Game,Boston Red Sox,0,9,3, 7:09pm, Fenway Park,Tuesday,2016,on grass
20125.0,Miami Marlins,1,10,7,September 13, 324,Night Game,Atlanta Braves,1,9,5, 7:10pm, Turner Field,Tuesday,2016,on grass
20897.0,Colorado Rockies,0,8,4,September 13, 328,Night Game,Arizona Diamondbacks,0,17,11, 6:40pm, Chase Field,Tuesday,2016,on grass
32139.0,Seattle Mariners,1,10,8,September 13, 237,Night Game,Los Angeles Angels of Anaheim,1,3,0, 7:07pm, Angel Stadium of Anaheim,Tuesday,2016,on grass
22832.0,New York Mets,0,5,1,September 12, 308,Night Game,Washington Nationals,0,10,8, 7:07pm, Nationals Park,Monday,2016,on grass
35333.0,Tampa Bay Rays,0,4,2,September 12, 213,Night Game,Toronto Blue Jays,1,6,3, 7:07pm, Rogers Centre,Monday,2016,on turf
43397.0,Chicago Cubs,0,7,4,September 12, 217,Night Game,St. Louis Cardinals,1,1,1, 7:16pm, Busch Stadium III,Monday,2016,on grass
41233.0,San Diego Padres,0,9,4,September 12, 254,Night Game,San Francisco Giants,0,5,0, 7:16pm, AT&T Park,Monday,2016,on grass
15514.0,Pittsburgh Pirates,1,5,2,September 12, 318,Night Game,Philadelphia Phillies,2,9,6, 7:09pm, Citizens Bank Park,Monday,2016,on grass
32058.0,Los Angeles Dodgers,0,12,8,September 12, 313,Night Game,New York Yankees,1,5,2, 7:08pm, Yankee Stadium III,Monday,2016,on grass
31061.0,Oakland Athletics,0,17,16,September 12, 323,Night Game,Kansas City Royals,1,7,3, 6:15pm, Kauffman Stadium,Monday,2016,on grass
22147.0,Texas Rangers,0,9,4,September 12, 348,Night Game,Houston Astros,1,7,3, 7:10pm, Minute Maid Park,Monday,2016,on grass
28093.0,Minnesota Twins,0,5,2,September 12, 304,Night Game,Detroit Tigers,0,6,4, 7:10pm, Comerica Park,Monday,2016,on grass
14671.0,Milwaukee Brewers,0,6,0,September 12, 232,Night Game,Cincinnati Reds,1,7,3, 7:11pm, Great American Ball Park,Monday,2016,on grass
12588.0,Cleveland Indians,2,8,4,September 12, 330,Night Game,Chicago White Sox,2,16,11, 7:10pm, U.S. Cellular Field,Monday,2016,on grass
37551.0,Baltimore Orioles,1,2,2,September 12, 240,Night Game,Boston Red Sox,1,16,12, 7:11pm, Fenway Park,Monday,2016,on grass
18271.0,Miami Marlins,1,17,7,September 12, 335,Night Game,Atlanta Braves,0,17,12, 7:10pm, Turner Field,Monday,2016,on grass
20637.0,Colorado Rockies,1,14,9,September 12, 342,Night Game,Arizona Diamondbacks,1,16,12, 6:41pm, Chase Field,Monday,2016,on grass
31805.0,Philadelphia Phillies,0,7,2,September 11, 249,Day Game,Washington Nationals,1,4,3, 1:37pm, Nationals Park,Sunday,2016,on grass
47816.0,Boston Red Sox,2,11,11,September 11, 346,Day Game,Toronto Blue Jays,1,8,8, 1:08pm, Rogers Centre,Sunday,2016,on turf
44703.0,Milwaukee Brewers,1,4,2,September 11, 233,Day Game,St. Louis Cardinals,0,5,1, 1:16pm, Busch Stadium III,Sunday,2016,on grass
25133.0,Colorado Rockies,0,7,3,September 11, 303,Day Game,San Diego Padres,0,5,2, 1:42pm, Petco Park,Sunday,2016,on grass
26744.0,Cincinnati Reds,1,13,8,September 11, 256,Day Game,Pittsburgh Pirates,1,7,0, 1:36pm, PNC Park,Sunday,2016,on grass
13610.0,Seattle Mariners,0,12,3,September 11, 252,Day Game,Oakland Athletics,1,7,2, 1:08pm, Oakland-Alameda County Coliseum,Sunday,2016,on grass
33087.0,Tampa Bay Rays,1,9,4,September 11, 258,Day Game,New York Yankees,0,7,2, 1:12pm, Yankee Stadium III,Sunday,2016,on grass
20301.0,Cleveland Indians,1,13,7,September 11, 313,Day Game,Minnesota Twins,4,5,1, 1:12pm, Target Field,Sunday,2016,on grass
20188.0,Los Angeles Dodgers,2,4,0,September 11, 226,Day Game,Miami Marlins,0,10,3, 1:12pm, Marlins Park,Sunday,2016,on grass
31939.0,Chicago Cubs,0,10,9,September 11, 307,Night Game,Houston Astros,1,7,5, 7:09pm, Minute Maid Park,Sunday,2016,on grass
33069.0,Baltimore Orioles,0,8,3,September 11, 323,Day Game,Detroit Tigers,0,5,1, 1:11pm, Comerica Park,Sunday,2016,on grass
20107.0,Kansas City Royals,0,10,2,September 11, 259,Day Game,Chicago White Sox,0,2,0, 1:11pm, U.S. Cellular Field,Sunday,2016,on grass
32829.0,New York Mets,0,11,10,September 11, 256,Day Game,Atlanta Braves,0,11,3, 1:43pm, Turner Field,Sunday,2016,on grass
26008.0,San Francisco Giants,0,8,5,September 11, 319,Day Game,Arizona Diamondbacks,0,11,3, 1:11pm, Chase Field,Sunday,2016,on grass
35052.0,Texas Rangers,0,5,2,September 11, 231,Day Game,Los Angeles Angels of Anaheim,0,8,3, 12:38pm, Angel Stadium of Anaheim,Sunday,2016,on grass
36152.0,Philadelphia Phillies,0,5,0,September 10, 305,Night Game,Washington Nationals,0,7,3, 7:06pm, Nationals Park,Saturday,2016,on grass
47829.0,Boston Red Sox,1,4,2,September 10, 303,Day Game,Toronto Blue Jays,1,6,3, 1:05pm, Rogers Centre,Saturday,2016,on turf
45440.0,Milwaukee Brewers,1,6,1,September 10, 239,Night Game,St. Louis Cardinals,0,8,5, 6:16pm, Busch Stadium III,Saturday,2016,on grass
23719.0,Colorado Rockies,1,4,3,September 10, 237,Night Game,San Diego Padres,1,8,6, 5:40pm, Petco Park,Saturday,2016,on grass
25918.0,Cincinnati Reds,1,15,8,September 10, 336,Night Game,Pittsburgh Pirates,0,10,7, 7:08pm, PNC Park,Saturday,2016,on grass
18438.0,Seattle Mariners,1,17,14,September 10, 303,Day Game,Oakland Athletics,0,9,3, 1:07pm, Oakland-Alameda County Coliseum,Saturday,2016,on grass
33460.0,Tampa Bay Rays,1,6,1,September 10, 234,Day Game,New York Yankees,0,6,5, 4:33pm, Yankee Stadium III,Saturday,2016,on grass
23584.0,Cleveland Indians,0,7,1,September 10, 338,Night Game,Minnesota Twins,0,7,2, 6:09pm, Target Field,Saturday,2016,on grass
20933.0,Los Angeles Dodgers,1,8,5,September 10, 252,Night Game,Miami Marlins,0,2,0, 7:12pm, Marlins Park,Saturday,2016,on grass
41854.0,Chicago Cubs,1,2,1,September 10, 254,Day Game,Houston Astros,1,5,2, 12:07pm, Minute Maid Park,Saturday,2016,on grass
36634.0,Baltimore Orioles,0,12,11,September 10, 305,Night Game,Detroit Tigers,0,8,3, 7:21pm, Comerica Park,Saturday,2016,on grass
20148.0,Kansas City Royals,0,7,6,September 10, 333,Night Game,Chicago White Sox,1,13,5, 6:11pm, U.S. Cellular Field,Saturday,2016,on grass
33841.0,Chicago Cubs,0,5,2,September 9, 234,Night Game,Houston Astros,0,7,0, 7:11pm, Minute Maid Park,Friday,2016,on grass
32140.0,Baltimore Orioles,0,5,3,September 9, 254,Night Game,Detroit Tigers,0,9,4, 7:11pm, Comerica Park,Friday,2016,on grass
20653.0,Kansas City Royals,1,7,2,September 9, 311,Night Game,Chicago White Sox,3,13,7, 7:10pm, U.S. Cellular Field,Friday,2016,on grass
28225.0,New York Mets,0,6,6,September 9, 317,Night Game,Atlanta Braves,1,11,4, 7:37pm, Turner Field,Friday,2016,on grass
26492.0,San Francisco Giants,0,12,7,September 9, 523,Night Game,Arizona Diamondbacks,1,10,6, 6:41pm, Chase Field,Friday,2016,on grass
42139.0,Texas Rangers,0,8,2,September 9, 322,Night Game,Los Angeles Angels of Anaheim,0,4,1, 7:08pm, Angel Stadium of Anaheim,Friday,2016,on grass
25412.0,Philadelphia Phillies,1,6,4,September 8, 248,Night Game,Washington Nationals,1,5,1, 7:05pm, Nationals Park,Thursday,2016,on grass
40416.0,Milwaukee Brewers,2,17,12,September 8, 315,Night Game,St. Louis Cardinals,1,11,5, 6:15pm, Busch Stadium III,Thursday,2016,on grass
17493.0,Texas Rangers,0,8,3,September 8, 322,Night Game,Seattle Mariners,0,11,6, 7:10pm, Safeco Field,Thursday,2016,on grass
26053.0,Colorado Rockies,2,8,1,September 8, 326,Night Game,San Diego Padres,0,12,14, 7:10pm, Petco Park,Thursday,2016,on grass
22288.0,Cincinnati Reds,0,6,1,September 8, 228,Night Game,Pittsburgh Pirates,1,11,4, 7:07pm, PNC Park,Thursday,2016,on grass
27631.0,Tampa Bay Rays,1,12,4,September 8, 321,Night Game,New York Yankees,0,10,5, 7:07pm, Yankee Stadium III,Thursday,2016,on grass
15275.0,Houston Astros,0,9,7,September 8, 314,Day Game,Cleveland Indians,0,9,10, 12:10pm, Progressive Field,Thursday,2016,on grass
19894.0,Atlanta Braves,0,13,4,September 7, 439,Night Game,Washington Nationals,0,15,5, 8:02pm, Nationals Park,Wednesday,2016,on grass
10537.0,Baltimore Orioles,0,10,6,September 7, 325,Day Game,Tampa Bay Rays,1,13,7, 1:10pm, Tropicana Field,Wednesday,2016,on turf
15434.0,Texas Rangers,0,7,3,September 7, 230,Night Game,Seattle Mariners,1,8,8, 7:11pm, Safeco Field,Wednesday,2016,on grass
31662.0,Boston Red Sox,0,9,7,September 7, 301,Night Game,San Diego Padres,1,7,2, 6:11pm, Petco Park,Wednesday,2016,on grass
21523.0,St. Louis Cardinals,0,9,3,September 7, 301,Night Game,Pittsburgh Pirates,1,11,4, 7:09pm, PNC Park,Wednesday,2016,on grass
11866.0,Los Angeles Angels of Anaheim,1,2,1,September 7, 311,Day Game,Oakland Athletics,0,10,4, 12:37pm, Oakland-Alameda County Coliseum,Wednesday,2016,on grass
30501.0,Toronto Blue Jays,1,5,0,September 7, 248,Night Game,New York Yankees,0,9,2, 7:09pm, Yankee Stadium III,Wednesday,2016,on grass
17972.0,Kansas City Royals,1,11,5,September 7, 308,Night Game,Minnesota Twins,1,12,6, 7:10pm, Target Field,Wednesday,2016,on grass
23832.0,Chicago Cubs,0,3,1,September 7, 254,Night Game,Milwaukee Brewers,0,5,2, 7:13pm, Miller Park,Wednesday,2016,on grass
16592.0,Philadelphia Phillies,1,4,0,September 7, 252,Night Game,Miami Marlins,0,13,6, 7:10pm, Marlins Park,Wednesday,2016,on grass
44352.0,Arizona Diamondbacks,0,7,1,September 7, 305,Night Game,Los Angeles Dodgers,1,4,3, 7:10pm, Dodger Stadium,Wednesday,2016,on grass
23961.0,San Francisco Giants,0,13,5,September 7, 316,Night Game,Colorado Rockies,0,11,6, 6:41pm, Coors Field,Wednesday,2016,on grass
12063.0,Houston Astros,0,12,5,September 7, 306,Night Game,Cleveland Indians,0,12,6, 7:10pm, Progressive Field,Wednesday,2016,on grass
13936.0,New York Mets,0,13,6,September 7, 329,Day Game,Cincinnati Reds,1,13,3, 12:37pm, Great American Ball Park,Wednesday,2016,on grass
13078.0,Detroit Tigers,1,10,4,September 7, 318,Day Game,Chicago White Sox,0,13,7, 1:50pm, U.S. Cellular Field,Wednesday,2016,on grass
17161.0,Atlanta Braves,2,11,7,September 6, 338,Night Game,Washington Nationals,0,12,9, 7:06pm, Nationals Park,Tuesday,2016,on grass
12207.0,Baltimore Orioles,1,14,11,September 6, 308,Night Game,Tampa Bay Rays,1,8,2, 7:10pm, Tropicana Field,Tuesday,2016,on turf
14615.0,Texas Rangers,2,15,10,September 6, 344,Night Game,Seattle Mariners,1,12,7, 7:10pm, Safeco Field,Tuesday,2016,on grass
30644.0,Boston Red Sox,0,10,5,September 6, 304,Night Game,San Diego Padres,0,9,1, 7:10pm, Petco Park,Tuesday,2016,on grass
20369.0,St. Louis Cardinals,2,15,9,September 6, 336,Night Game,Pittsburgh Pirates,0,12,7, 7:06pm, PNC Park,Tuesday,2016,on grass
12298.0,Los Angeles Angels of Anaheim,0,5,2,September 6, 214,Night Game,Oakland Athletics,1,4,3, 7:07pm, Oakland-Alameda County Coliseum,Tuesday,2016,on grass
27532.0,Toronto Blue Jays,1,11,6,September 6, 321,Night Game,New York Yankees,0,7,7, 7:08pm, Yankee Stadium III,Tuesday,2016,on grass
22194.0,Kansas City Royals,0,10,10,September 6, 307,Night Game,Minnesota Twins,1,8,3, 7:10pm, Target Field,Tuesday,2016,on grass
32888.0,Chicago Cubs,2,8,5,September 6, 249,Night Game,Milwaukee Brewers,0,16,12, 7:10pm, Miller Park,Tuesday,2016,on grass
16169.0,Philadelphia Phillies,1,10,4,September 6, 300,Night Game,Miami Marlins,0,7,3, 7:12pm, Marlins Park,Tuesday,2016,on grass
42457.0,Arizona Diamondbacks,0,4,2,September 6, 249,Night Game,Los Angeles Dodgers,0,11,5, 7:10pm, Dodger Stadium,Tuesday,2016,on grass
22437.0,San Francisco Giants,0,8,3,September 6, 302,Night Game,Colorado Rockies,1,4,2, 6:42pm, Coors Field,Tuesday,2016,on grass
11023.0,Houston Astros,1,7,4,September 6, 303,Night Game,Cleveland Indians,0,7,3, 7:11pm, Progressive Field,Tuesday,2016,on grass
13359.0,New York Mets,1,8,5,September 6, 308,Night Game,Cincinnati Reds,1,5,3, 7:11pm, Great American Ball Park,Tuesday,2016,on grass
15155.0,Detroit Tigers,0,7,0,September 6, 254,Night Game,Chicago White Sox,0,8,2, 7:11pm, U.S. Cellular Field,Tuesday,2016,on grass
26005.0,Atlanta Braves,0,11,4,September 5, 259,Day Game,Washington Nationals,2,9,6, 4:06pm, Nationals Park,Monday,2016,on grass
12256.0,Baltimore Orioles,0,9,7,September 5, 235,Day Game,Tampa Bay Rays,1,2,3, 1:11pm, Tropicana Field,Monday,2016,on turf
23618.0,Texas Rangers,0,7,6,September 5, 332,Day Game,Seattle Mariners,0,14,14, 1:10pm, Safeco Field,Monday,2016,on grass
40446.0,Boston Red Sox,0,7,1,September 5, 301,Day Game,San Diego Padres,0,6,2, 1:42pm, Petco Park,Monday,2016,on grass
26297.0,St. Louis Cardinals,0,14,12,September 5, 325,Day Game,Pittsburgh Pirates,2,12,6, 4:09pm, PNC Park,Monday,2016,on grass
18149.0,Los Angeles Angels of Anaheim,0,14,10,September 5, 344,Day Game,Oakland Athletics,2,11,7, 1:07pm, Oakland-Alameda County Coliseum,Monday,2016,on grass
42141.0,Toronto Blue Jays,0,8,3,September 5, 249,Day Game,New York Yankees,0,8,5, 1:10pm, Yankee Stadium III,Monday,2016,on grass
20992.0,Kansas City Royals,0,16,11,September 5, 324,Day Game,Minnesota Twins,1,12,5, 1:10pm, Target Field,Monday,2016,on grass
43662.0,Chicago Cubs,0,10,7,September 5, 251,Day Game,Milwaukee Brewers,2,6,2, 12:11pm, Miller Park,Monday,2016,on grass
20849.0,Philadelphia Phillies,0,8,6,September 5, 254,Day Game,Miami Marlins,3,6,2, 1:11pm, Marlins Park,Monday,2016,on grass
41820.0,Arizona Diamondbacks,0,4,2,September 5, 312,Night Game,Los Angeles Dodgers,0,11,10, 5:11pm, Dodger Stadium,Monday,2016,on grass
26574.0,San Francisco Giants,0,2,0,September 5, 224,Day Game,Colorado Rockies,0,6,6, 2:11pm, Coors Field,Monday,2016,on grass
18169.0,New York Mets,0,10,5,September 5, 305,Day Game,Cincinnati Reds,0,8,0, 1:10pm, Great American Ball Park,Monday,2016,on grass
18653.0,Detroit Tigers,0,9,5,September 5, 356,Day Game,Chicago White Sox,1,10,3, 3:11pm, U.S. Cellular Field,Monday,2016,on grass
46025.0,Houston Astros,0,11,7,September 4, 322,Day Game,Texas Rangers,1,11,6, 2:08pm, Globe Life Park in Arlington,Sunday,2016,on grass
13884.0,Toronto Blue Jays,0,10,5,September 4, 318,Day Game,Tampa Bay Rays,0,8,3, 1:11pm, Tropicana Field,Sunday,2016,on turf
24033.0,Los Angeles Angels of Anaheim,0,10,4,September 4, 300,Day Game,Seattle Mariners,0,8,2, 1:10pm, Safeco Field,Sunday,2016,on grass
25318.0,Milwaukee Brewers,0,11,10,September 4, 310,Day Game,Pittsburgh Pirates,2,6,0, 1:38pm, PNC Park,Sunday,2016,on grass
21322.0,Atlanta Braves,0,8,2,September 4, 314,Day Game,Philadelphia Phillies,0,5,0, 1:38pm, Citizens Bank Park,Sunday,2016,on grass
25139.0,Boston Red Sox,2,6,0,September 4, 239,Day Game,Oakland Athletics,1,2,1, 1:07pm, Oakland-Alameda County Coliseum,Sunday,2016,on grass
30257.0,Washington Nationals,0,9,1,September 4, 259,Night Game,New York Mets,0,9,5, 8:08pm, Citi Field,Sunday,2016,on grass
22595.0,Chicago White Sox,0,16,13,September 4, 446,Day Game,Minnesota Twins,3,18,11, 1:11pm, Target Field,Sunday,2016,on grass
46441.0,San Diego Padres,0,7,4,September 4, 309,Day Game,Los Angeles Dodgers,1,9,7, 1:10pm, Dodger Stadium,Sunday,2016,on grass
34616.0,Detroit Tigers,0,13,6,September 4, 319,Day Game,Kansas City Royals,0,7,5, 1:17pm, Kauffman Stadium,Sunday,2016,on grass
31981.0,Arizona Diamondbacks,1,10,8,September 4, 320,Day Game,Colorado Rockies,0,11,5, 2:10pm, Coors Field,Sunday,2016,on grass
25910.0,Miami Marlins,0,11,5,September 4, 343,Day Game,Cleveland Indians,2,10,6, 4:11pm, Progressive Field,Sunday,2016,on grass
26985.0,St. Louis Cardinals,0,5,5,September 4, 256,Day Game,Cincinnati Reds,2,11,2, 1:11pm, Great American Ball Park,Sunday,2016,on grass
41293.0,San Francisco Giants,0,4,2,September 4, 423,Day Game,Chicago Cubs,1,10,3, 1:22pm, Wrigley Field,Sunday,2016,on grass
31161.0,New York Yankees,0,7,5,September 4, 317,Day Game,Baltimore Orioles,1,6,2, 1:38pm, Oriole Park at Camden Yards,Sunday,2016,on grass
35538.0,Houston Astros,0,11,4,September 3, 327,Day Game,Texas Rangers,0,16,12, 3:09pm, Globe Life Park in Arlington,Saturday,2016,on grass
14353.0,Toronto Blue Jays,0,6,5,September 3, 306,Night Game,Tampa Bay Rays,0,13,7, 6:10pm, Tropicana Field,Saturday,2016,on turf
20357.0,Los Angeles Angels of Anaheim,0,15,10,September 3, 254,Night Game,Seattle Mariners,1,9,3, 6:10pm, Safeco Field,Saturday,2016,on grass
26637.0,Milwaukee Brewers,1,14,7,September 3, 345,Night Game,Pittsburgh Pirates,0,9,4, 7:07pm, PNC Park,Saturday,2016,on grass
19453.0,Atlanta Braves,1,9,6,September 3, 327,Night Game,Philadelphia Phillies,2,6,4, 7:06pm, Citizens Bank Park,Saturday,2016,on grass
